id,name,height,weight,base_experience,type1,type2,image_url,image_url_shiny
10028,pumpkaboo-large,5,75,67,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png,
10029,pumpkaboo-super,8,150,67,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png,
10030,gourgeist-small,7,95,173,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png,
10031,gourgeist-large,11,140,173,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png,
10032,gourgeist-super,17,390,173,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png,
10033,venusaur-mega,24,1555,281,poison,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png,
10034,charizard-mega-x,17,1105,285,dragon,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png,
10035,charizard-mega-y,17,1005,285,flying,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png,
10036,blastoise-mega,16,1011,284,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10036.png,
10037,alakazam-mega,12,480,270,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10037.png,
10038,gengar-mega,14,405,270,poison,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png,
10039,kangaskhan-mega,22,1000,207,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10039.png,
10040,pinsir-mega,17,590,210,flying,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png,
10041,gyarados-mega,65,3050,224,dark,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png,
10042,aerodactyl-mega,21,790,215,flying,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png,
10043,mewtwo-mega-x,23,1270,351,fighting,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png,
10044,mewtwo-mega-y,15,330,351,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10044.png,
10045,ampharos-mega,14,615,275,dragon,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png,
10046,scizor-mega,20,1250,210,steel,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png,
10047,heracross-mega,17,625,210,fighting,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png,
10048,houndoom-mega,19,495,210,fire,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png,
10049,tyranitar-mega,25,2550,315,dark,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png,
10050,blaziken-mega,19,520,284,fighting,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png,
10051,gardevoir-mega,16,484,278,fairy,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png,
10052,mawile-mega,10,235,168,fairy,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png,
10053,aggron-mega,22,3950,284,steel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10053.png,
10054,medicham-mega,13,315,179,psychic,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png,
10055,manectric-mega,18,440,201,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10055.png,
10056,banette-mega,12,130,194,ghost,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10056.png,
10057,absol-mega,12,490,198,dark,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10057.png,
10058,garchomp-mega,19,950,315,ground,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png,
10059,lucario-mega,13,575,219,steel,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png,
10060,abomasnow-mega,27,1850,208,ice,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png,
10061,floette-eternal,2,9,243,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png,
10062,latias-mega,18,520,315,psychic,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png,
10063,latios-mega,23,700,315,psychic,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png,
10064,swampert-mega,19,1020,286,ground,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png,
10065,sceptile-mega,19,552,284,dragon,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png,
10066,sableye-mega,5,1610,168,ghost,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png,
10067,altaria-mega,15,206,207,fairy,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png,
10068,gallade-mega,16,564,278,fighting,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png,
10069,audino-mega,15,320,425,fairy,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png,
10070,sharpedo-mega,25,1303,196,dark,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png,
10071,slowbro-mega,20,1200,207,psychic,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png,
10072,steelix-mega,105,7400,214,ground,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png,
10073,pidgeot-mega,22,505,261,flying,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png,
10074,glalie-mega,21,3502,203,ice,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10074.png,
10075,diancie-mega,11,278,315,fairy,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png,
10076,metagross-mega,25,9429,315,psychic,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png,
10077,kyogre-primal,98,4300,347,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10077.png,
10078,groudon-primal,50,9997,347,fire,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png,
10079,rayquaza-mega,108,3920,351,flying,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png,
10080,pikachu-rock-star,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png,
10081,pikachu-belle,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png,
10082,pikachu-pop-star,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png,
10083,pikachu-phd,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png,
10084,pikachu-libre,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png,
10085,pikachu-cosplay,4,60,112,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png,
10086,hoopa-unbound,65,4900,306,dark,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png,
10087,camerupt-mega,25,3205,196,ground,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png,
10088,lopunny-mega,13,283,203,fighting,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png,
10089,salamence-mega,18,1126,315,flying,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png,
10090,beedrill-mega,14,405,223,poison,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png,
10091,rattata-alola,3,38,51,normal,dark,,
10092,raticate-alola,7,255,145,normal,dark,,
10093,raticate-totem-alola,14,1050,145,normal,dark,,
10094,pikachu-original-cap,4,60,112,electric,,,
10095,pikachu-hoenn-cap,4,60,112,electric,,,
10096,pikachu-sinnoh-cap,4,60,112,electric,,,
10097,pikachu-unova-cap,4,60,112,electric,,,
10098,pikachu-kalos-cap,4,60,112,electric,,,
10099,pikachu-alola-cap,4,60,112,electric,,,
10100,raichu-alola,7,210,218,psychic,electric,,
10101,sandshrew-alola,7,400,60,steel,ice,,
10102,sandslash-alola,12,550,158,steel,ice,,
10103,vulpix-alola,6,99,60,ice,,,
10104,ninetales-alola,11,199,177,fairy,ice,,
10105,diglett-alola,2,10,53,steel,ground,,
10106,dugtrio-alola,7,666,149,steel,ground,,
10107,meowth-alola,4,42,58,dark,,,
10108,persian-alola,11,330,154,dark,,,
10109,geodude-alola,4,203,60,electric,rock,,
10110,graveler-alola,10,1100,137,electric,rock,,
10111,golem-alola,17,3160,223,electric,rock,,
10112,grimer-alola,7,420,65,dark,poison,,
10113,muk-alola,10,520,175,dark,poison,,
10114,exeggutor-alola,109,4156,186,dragon,grass,,
10115,marowak-alola,10,340,149,ghost,fire,,
10116,greninja-battle-bond,15,400,239,dark,water,,
10117,greninja-ash,15,400,288,dark,water,,
10118,zygarde-10,12,335,219,ground,dragon,,
10119,zygarde-50,50,3050,270,ground,dragon,,
10120,zygarde-complete,45,6100,319,ground,dragon,,
10121,gumshoos-totem,14,600,146,normal,,,
10122,vikavolt-totem,26,1475,225,electric,bug,,
10123,oricorio-pom-pom,6,34,167,flying,electric,,
10124,oricorio-pau,6,34,167,flying,psychic,,
10125,oricorio-sensu,6,34,167,flying,ghost,,
10126,lycanroc-midnight,11,250,170,rock,,,
10127,wishiwashi-school,82,786,217,water,,,
10128,lurantis-totem,15,580,168,grass,,,
10129,salazzle-totem,21,810,168,fire,poison,,
10130,minior-orange-meteor,3,400,154,flying,rock,,
10131,minior-yellow-meteor,3,400,154,flying,rock,,
10132,minior-green-meteor,3,400,154,flying,rock,,
10133,minior-blue-meteor,3,400,154,flying,rock,,
10134,minior-indigo-meteor,3,400,154,flying,rock,,
10135,minior-violet-meteor,3,400,154,flying,rock,,
10136,minior-red,3,3,175,flying,rock,,
10137,minior-orange,3,3,175,flying,rock,,
10138,minior-yellow,3,3,175,flying,rock,,
10139,minior-green,3,3,175,flying,rock,,
10140,minior-blue,3,3,175,flying,rock,,
10141,minior-indigo,3,3,175,flying,rock,,
10142,minior-violet,3,3,175,flying,rock,,
10143,mimikyu-busted,2,7,167,fairy,ghost,,
10144,mimikyu-totem-disguised,4,28,167,fairy,ghost,,
10145,mimikyu-totem-busted,4,28,167,fairy,ghost,,
10146,kommo-o-totem,24,2075,270,fighting,dragon,,
10147,magearna-original,10,805,120,fairy,steel,,
